date,rf,inflow,etp
2003-08-06,14.80 ,65.21 ,2.18 
2003-08-07,58.80 ,544.40 ,2.07 
2003-08-08,0.00 ,343.61 ,4.83 
2003-08-09,0.00 ,185.37 ,4.92 
2003-08-10,7.80 ,122.80 ,2.50 
2003-08-11,26.70 ,212.15 ,3.13 
2003-08-12,0.10 ,161.75 ,4.58 
2003-08-13,0.00 ,125.03 ,3.76 
2003-08-14,0.00 ,102.79 ,4.98 
2003-08-15,0.00 ,45.36 ,4.47 
2003-08-16,0.00 ,74.00 ,2.29 
2003-08-17,0.00 ,51.27 ,2.24 
2003-08-18,2.70 ,41.54 ,1.93 
2003-08-19,39.70 ,73.42 ,1.90 
2003-08-20,82.00 ,1373.48 ,2.44 
2003-08-21,0.40 ,530.01 ,2.98 
2003-08-22,0.10 ,243.33 ,3.85 
2003-08-23,78.60 ,799.99 ,1.99 
2003-08-24,85.10 ,1932.79 ,1.78 
2003-08-25,46.00 ,2531.00 ,4.26 
2003-08-26,0.00 ,616.84 ,2.39 
2003-08-27,49.90 ,345.90 ,1.82 
2003-08-28,6.30 ,789.37 ,3.37 
2003-08-29,0.00 ,418.96 ,2.11 
2003-08-30,11.80 ,248.69 ,1.75 
2003-08-31,4.70 ,216.36 ,1.85 
2003-09-01,0.10 ,195.19 ,1.75 
2003-09-02,30.10 ,256.03 ,1.65 
2003-09-03,1.20 ,335.07 ,1.72 
2003-09-04,0.00 ,229.87 ,2.76 
2003-09-05,22.50 ,243.09 ,2.09 
2003-09-06,0.40 ,249.72 ,2.64 
2003-09-07,32.40 ,196.88 ,1.64 
2003-09-08,21.20 ,702.02 ,3.50 
2003-09-09,32.50 ,452.52 ,1.51 
2003-09-10,0.00 ,434.15 ,2.22 
2003-09-11,0.00 ,255.21 ,1.69 
2003-09-12,37.90 ,231.06 ,1.62 
2003-09-13,48.00 ,1659.35 ,1.77 
2003-09-14,0.00 ,535.59 ,2.21 
2003-09-15,0.00 ,271.18 ,2.91 
2003-09-16,0.00 ,208.60 ,2.42 
2003-09-17,0.00 ,141.55 ,2.27 
2003-09-18,115.20 ,1233.32 ,1.40 
2003-09-19,0.70 ,1132.35 ,2.66 
2003-09-20,0.00 ,427.45 ,3.11 
2003-09-21,0.20 ,250.81 ,2.58 
2003-09-22,0.00 ,173.46 ,2.57 
2003-09-23,0.00 ,124.75 ,2.71 
2003-09-24,0.00 ,93.19 ,2.24 
2003-09-25,0.00 ,76.39 ,2.78 
2003-09-26,0.00 ,71.11 ,2.57 
2003-09-27,0.00 ,50.22 ,2.25 
2003-09-28,0.00 ,50.73 ,1.71 
2003-09-29,0.00 ,38.66 ,2.68 
2003-09-30,0.00 ,37.72 ,2.00 
2003-10-01,3.90 ,41.24 ,1.19 
2003-10-02,0.10 ,41.14 ,1.58 
2003-10-03,0.10 ,29.43 ,1.93 
2003-10-04,0.00 ,32.77 ,1.86 
2003-10-05,0.00 ,24.53 ,1.35 
2003-10-06,0.00 ,27.66 ,1.51 
2003-10-07,0.00 ,20.73 ,1.72 
2003-10-08,0.00 ,25.98 ,1.84 
2003-10-09,0.00 ,9.67 ,1.75 
2003-10-10,0.00 ,34.30 ,1.71 
2003-10-11,0.00 ,14.31 ,2.00 
2003-10-12,2.40 ,35.55 ,1.46 
2003-10-13,7.70 ,10.23 ,1.16 
2003-10-14,0.90 ,33.04 ,1.34 
2003-10-15,0.00 ,13.21 ,1.57 
2003-10-16,0.00 ,26.78 ,1.42 
2003-10-17,0.40 ,9.06 ,1.35 
2003-10-18,0.00 ,26.70 ,1.44 
2003-10-19,0.00 ,9.48 ,1.33 
2003-10-20,0.00 ,17.42 ,0.98 
2003-10-21,0.00 ,20.43 ,0.88 
2003-10-22,0.00 ,10.02 ,1.65 
2003-10-23,0.00 ,5.87 ,1.53 
2003-10-24,0.00 ,14.06 ,1.29 
2003-10-25,0.10 ,15.22 ,1.69 
2003-10-26,0.00 ,9.08 ,1.23 
2003-10-27,0.00 ,17.83 ,1.14 
2003-10-28,14.40 ,21.77 ,2.38 
2003-10-29,0.00 ,17.89 ,1.16 
2003-10-30,0.00 ,11.98 ,1.06 
2003-10-31,0.00 ,16.22 ,1.23 
2003-11-01,0.00 ,10.11 ,1.13 
2003-11-02,0.00 ,10.15 ,0.83 
2003-11-03,0.10 ,7.07 ,1.78 
2003-11-04,0.00 ,11.29 ,1.03 
2003-11-05,0.00 ,10.45 ,0.99 
2003-11-06,0.00 ,6.25 ,1.06 
2003-11-07,7.60 ,15.60 ,0.69 
2003-11-08,24.50 ,47.41 ,0.71 
2003-11-09,1.30 ,60.58 ,0.98 
2003-11-10,0.10 ,41.32 ,0.95 
2003-11-11,14.10 ,62.94 ,0.76 
2003-11-12,8.70 ,127.34 ,0.68 
2003-11-13,0.90 ,88.64 ,0.79 
2003-11-14,0.00 ,68.82 ,0.59 
2003-11-15,0.10 ,66.95 ,0.83 
2003-11-16,0.00 ,33.97 ,1.15 
2003-11-17,0.00 ,43.69 ,0.70 
2003-11-18,0.00 ,33.97 ,0.63 
2003-11-19,0.00 ,19.66 ,1.20 
2003-11-20,6.50 ,29.29 ,0.78 
2003-11-21,0.00 ,25.17 ,1.89 
2003-11-22,0.00 ,28.18 ,1.10 
2003-11-23,0.00 ,16.99 ,0.56 
2003-11-24,0.00 ,20.03 ,0.58 
2003-11-25,1.80 ,21.48 ,0.67 
2003-11-26,0.20 ,14.71 ,0.74 
2003-11-27,4.70 ,27.68 ,1.25 
2003-11-28,3.20 ,57.60 ,0.95 
2003-11-29,3.50 ,79.87 ,0.75 
2003-11-30,0.20 ,61.30 ,0.60 
2003-12-01,0.10 ,45.86 ,0.49 
2003-12-02,0.00 ,45.81 ,0.55 
2003-12-03,0.00 ,33.62 ,0.71 
2003-12-04,0.00 ,19.13 ,0.52 
2003-12-05,0.30 ,30.96 ,0.61 
2003-12-06,3.90 ,13.47 ,1.08 
2003-12-07,0.00 ,34.84 ,0.88 
2003-12-08,0.10 ,8.48 ,0.65 
2003-12-09,0.00 ,27.07 ,0.40 
2003-12-10,0.00 ,5.90 ,0.39 
2003-12-11,0.00 ,18.39 ,0.51 
2003-12-12,0.00 ,15.52 ,0.44 
2003-12-13,0.00 ,15.02 ,0.39 
2003-12-14,0.00 ,6.40 ,0.47 
2003-12-15,0.00 ,11.27 ,0.55 
2003-12-16,0.00 ,6.10 ,0.51 
2003-12-17,0.40 ,18.13 ,0.81 
2003-12-18,0.00 ,8.55 ,0.45 
2003-12-19,0.00 ,9.99 ,0.83 
2003-12-20,0.00 ,12.75 ,0.37 
2003-12-21,0.00 ,12.49 ,0.35 
2003-12-22,0.00 ,12.43 ,0.41 
2003-12-23,0.00 ,12.30 ,0.40 
2003-12-24,0.00 ,11.03 ,0.42 
2003-12-25,0.00 ,3.80 ,0.92 
2003-12-26,0.00 ,5.56 ,0.65 
2003-12-27,0.00 ,7.80 ,0.42 
2003-12-28,0.00 ,7.96 ,0.61 
2003-12-29,0.00 ,8.78 ,0.91 
2003-12-30,0.00 ,6.75 ,0.61 
2003-12-31,0.00 ,2.15 ,0.72 
2004-01-01,0.00 ,3.55 ,0.50 
2004-01-02,1.10 ,4.80 ,0.72 
2004-01-03,0.00 ,2.12 ,0.90 
2004-01-04,0.00 ,5.81 ,0.45 
2004-01-05,0.00 ,3.35 ,0.42 
2004-01-06,0.00 ,2.95 ,0.43 
2004-01-07,0.00 ,3.08 ,0.50 
2004-01-08,0.00 ,2.56 ,0.47 
2004-01-09,0.00 ,1.49 ,0.66 
2004-01-10,0.00 ,4.45 ,1.10 
2004-01-11,0.00 ,1.86 ,0.54 
2004-01-12,1.20 ,3.01 ,0.61 
2004-01-13,0.10 ,2.76 ,0.69 
2004-01-14,0.00 ,2.35 ,0.39 
2004-01-15,0.00 ,1.63 ,0.43 
2004-01-16,0.20 ,1.58 ,0.60 
2004-01-17,1.90 ,3.74 ,0.49 
2004-01-18,1.50 ,8.43 ,0.51 
2004-01-19,0.00 ,4.93 ,0.84 
2004-01-20,0.00 ,1.72 ,0.77 
2004-01-21,0.10 ,6.85 ,0.83 
2004-01-22,0.00 ,3.96 ,0.69 
2004-01-23,0.00 ,1.17 ,0.56 
2004-01-24,0.00 ,6.15 ,0.55 
2004-01-25,0.00 ,11.12 ,0.53 
2004-01-26,0.00 ,2.60 ,0.52 
2004-01-27,0.00 ,5.70 ,0.60 
2004-01-28,0.00 ,1.01 ,0.55 
2004-01-29,0.00 ,10.54 ,0.65 
2004-01-30,0.00 ,2.52 ,0.63 
2004-01-31,0.00 ,10.74 ,0.64 
2004-02-01,0.00 ,2.13 ,0.71 
2004-02-02,0.00 ,3.11 ,1.31 
2004-02-03,0.00 ,1.51 ,0.96 
2004-02-04,0.10 ,3.67 ,0.87 
2004-02-05,0.50 ,1.99 ,1.37 
2004-02-06,0.40 ,1.56 ,0.80 
2004-02-07,0.00 ,1.94 ,1.23 
2004-02-08,0.10 ,1.44 ,1.13 
2004-02-09,0.00 ,1.35 ,0.80 
2004-02-10,0.00 ,1.07 ,0.89 
2004-02-11,0.10 ,3.29 ,0.59 
2004-02-12,0.00 ,1.26 ,0.84 
2004-02-13,0.00 ,3.37 ,0.95 
2004-02-14,4.90 ,2.56 ,1.37 
2004-02-15,0.00 ,2.11 ,1.40 
2004-02-16,0.00 ,2.54 ,1.35 
2004-02-17,0.00 ,1.95 ,1.86 
2004-02-18,0.00 ,10.38 ,1.32 
2004-02-19,0.00 ,3.43 ,1.24 
2004-02-20,0.00 ,3.41 ,1.43 
2004-02-21,17.70 ,15.92 ,0.81 
2004-02-22,33.20 ,106.41 ,0.92 
2004-02-23,1.70 ,111.22 ,1.60 
2004-02-24,0.20 ,45.48 ,0.88 
2004-02-25,0.40 ,41.53 ,1.68 
2004-02-26,0.00 ,32.19 ,2.04 
2004-02-27,0.00 ,23.63 ,1.63 
2004-02-28,5.70 ,24.28 ,1.00 
2004-02-29,0.00 ,21.19 ,1.54 
2004-03-01,0.00 ,22.56 ,2.06 
2004-03-02,0.00 ,17.68 ,1.95 
2004-03-03,0.00 ,18.77 ,1.35 
2004-03-04,1.90 ,10.91 ,1.34 
2004-03-05,1.40 ,19.48 ,0.79 
2004-03-06,0.00 ,8.77 ,1.35 
2004-03-07,0.00 ,9.80 ,1.51 
2004-03-08,0.00 ,10.95 ,1.32 
2004-03-09,0.00 ,14.34 ,1.28 
2004-03-10,0.00 ,6.95 ,1.45 
2004-03-11,0.00 ,16.59 ,2.34 
2004-03-12,0.00 ,11.27 ,2.05 
2004-03-13,0.00 ,11.15 ,1.74 
2004-03-14,0.00 ,18.15 ,1.54 
2004-03-15,0.00 ,7.45 ,1.69 
2004-03-16,0.00 ,7.49 ,1.92 
2004-03-17,8.20 ,20.48 ,1.89 
2004-03-18,0.00 ,36.06 ,1.95 
2004-03-19,0.00 ,22.75 ,1.74 
2004-03-20,0.00 ,22.75 ,2.09 
2004-03-21,0.00 ,18.94 ,2.12 
2004-03-22,0.00 ,16.64 ,2.40 
2004-03-23,0.00 ,15.27 ,2.43 
2004-03-24,0.00 ,13.30 ,2.45 
2004-03-25,0.00 ,20.14 ,2.18 
2004-03-26,0.00 ,15.07 ,2.61 
2004-03-27,0.00 ,16.48 ,2.85 
2004-03-28,0.00 ,10.04 ,2.89 
2004-03-29,0.10 ,15.45 ,1.87 
2004-03-30,3.90 ,15.60 ,3.63 
2004-03-31,0.00 ,25.78 ,3.44 
2004-04-01,1.00 ,18.72 ,2.15 
2004-04-02,3.20 ,19.84 ,2.07 
2004-04-03,0.00 ,20.76 ,1.69 
2004-04-04,0.00 ,19.39 ,2.73 
2004-04-05,0.00 ,24.07 ,3.27 
2004-04-06,0.10 ,8.97 ,1.45 
2004-04-07,0.40 ,16.42 ,2.75 
2004-04-08,0.00 ,24.03 ,3.31 
2004-04-09,0.00 ,8.80 ,3.45 
2004-04-10,0.00 ,16.11 ,3.11 
2004-04-11,0.00 ,12.32 ,3.69 
2004-04-12,0.00 ,20.21 ,3.19 
2004-04-13,0.00 ,12.39 ,3.98 
2004-04-14,0.00 ,13.34 ,4.14 
2004-04-15,0.00 ,16.28 ,3.23 
2004-04-16,0.00 ,8.22 ,3.81 
2004-04-17,0.00 ,16.35 ,3.95 
2004-04-18,0.00 ,8.43 ,3.71 
2004-04-19,12.10 ,36.42 ,1.66 
2004-04-20,0.10 ,16.73 ,3.85 
2004-04-21,0.00 ,24.61 ,2.28 
2004-04-22,6.10 ,24.72 ,1.69 
2004-04-23,0.00 ,24.63 ,3.87 
2004-04-24,0.00 ,21.49 ,3.95 
2004-04-25,0.00 ,20.02 ,4.22 
2004-04-26,32.20 ,32.48 ,1.95 
2004-04-27,28.90 ,172.26 ,1.89 
2004-04-28,0.00 ,203.74 ,3.01 
2004-04-29,0.00 ,167.21 ,3.96 
2004-04-30,0.00 ,142.44 ,2.94 
2004-05-01,0.00 ,103.26 ,3.84 
2004-05-02,0.40 ,79.78 ,2.21 
2004-05-03,10.70 ,79.13 ,1.74 
2004-05-04,1.40 ,76.46 ,4.04 
2004-05-05,0.00 ,63.20 ,4.25 
2004-05-06,0.00 ,52.80 ,5.26 
2004-05-07,0.00 ,46.90 ,3.63 
2004-05-08,0.00 ,38.40 ,2.12 
2004-05-09,21.90 ,50.80 ,1.67 
2004-05-10,0.50 ,67.90 ,1.84 
2004-05-11,0.00 ,58.91 ,2.93 
2004-05-12,10.50 ,63.61 ,1.79 
2004-05-13,1.50 ,56.91 ,2.81 
2004-05-14,0.00 ,63.42 ,3.73 
2004-05-15,0.00 ,66.45 ,1.95 
2004-05-16,0.00 ,43.69 ,3.43 
2004-05-17,0.70 ,51.10 ,2.49 
2004-05-18,1.90 ,34.25 ,2.38 
2004-05-19,0.00 ,34.19 ,3.66 
2004-05-20,11.50 ,42.69 ,3.10 
2004-05-21,14.90 ,55.90 ,3.59 
2004-05-22,0.20 ,60.21 ,4.15 
2004-05-23,0.00 ,59.52 ,3.36 
2004-05-24,0.00 ,38.19 ,4.65 
2004-05-25,0.00 ,27.98 ,4.78 
2004-05-26,0.00 ,34.02 ,2.53 
2004-05-27,0.20 ,42.71 ,3.07 
2004-05-28,45.00 ,46.71 ,2.00 
2004-05-29,0.00 ,223.75 ,3.59 
2004-05-30,0.00 ,129.32 ,2.75 
2004-05-31,0.10 ,88.56 ,5.24 
2004-06-01,0.00 ,64.01 ,4.82 
2004-06-02,0.00 ,47.49 ,5.08 
2004-06-03,0.00 ,39.29 ,5.29 
2004-06-04,0.00 ,35.35 ,4.89 
2004-06-05,0.00 ,23.26 ,3.78 
2004-06-06,0.00 ,25.21 ,2.56 
2004-06-07,0.00 ,18.75 ,2.50 
2004-06-08,0.00 ,19.22 ,2.24 
2004-06-09,0.00 ,22.00 ,4.56 
2004-06-10,0.20 ,23.76 ,5.08 
2004-06-11,0.00 ,7.03 ,5.33 
2004-06-12,0.00 ,10.75 ,5.60 
2004-06-13,0.00 ,2.81 ,5.30 
2004-06-14,0.00 ,7.13 ,5.37 
2004-06-15,0.00 ,11.19 ,5.37 
2004-06-16,0.00 ,7.17 ,4.38 
2004-06-17,6.20 ,7.49 ,2.14 
2004-06-18,0.20 ,13.04 ,2.19 
2004-06-19,46.00 ,33.00 ,2.19 
2004-06-20,37.50 ,149.59 ,2.12 
2004-06-21,17.00 ,307.01 ,2.31 
2004-06-22,2.40 ,189.86 ,2.72 
2004-06-23,7.10 ,122.68 ,2.61 
2004-06-24,4.70 ,97.41 ,2.91 
2004-06-25,0.00 ,86.84 ,4.50 
2004-06-26,5.60 ,67.07 ,4.40 
2004-06-27,11.40 ,72.92 ,4.06 
2004-06-28,0.10 ,79.27 ,3.48 
2004-06-29,0.00 ,64.03 ,2.84 
2004-06-30,0.00 ,46.97 ,4.24 
2004-07-01,2.30 ,46.45 ,2.23 
2004-07-02,46.20 ,238.23 ,2.16 
2004-07-03,2.70 ,217.53 ,2.34 
2004-07-04,40.00 ,333.80 ,2.10 
2004-07-05,8.60 ,551.68 ,3.26 
2004-07-06,3.50 ,319.20 ,2.95 
2004-07-07,45.50 ,351.53 ,2.11 
2004-07-08,12.40 ,742.89 ,2.10 
2004-07-09,0.80 ,444.43 ,4.02 
2004-07-10,0.00 ,269.84 ,3.52 
2004-07-11,4.50 ,181.17 ,2.86 
2004-07-12,132.30 ,1276.19 ,2.06 
2004-07-13,60.90 ,2810.04 ,2.10 
2004-07-14,10.10 ,824.42 ,2.68 
2004-07-15,13.30 ,460.77 ,2.18 
2004-07-16,52.50 ,600.47 ,2.29 
2004-07-17,43.70 ,1809.93 ,2.22 
2004-07-18,0.30 ,835.06 ,2.33 
2004-07-19,0.80 ,376.05 ,3.44 
2004-07-20,1.20 ,234.81 ,2.49 
2004-07-21,0.10 ,149.48 ,3.54 
2004-07-22,0.10 ,120.74 ,5.03 
2004-07-23,0.10 ,88.99 ,5.43 
2004-07-24,0.00 ,72.30 ,3.64 
2004-07-25,7.10 ,68.09 ,2.64 
2004-07-26,6.10 ,82.14 ,2.32 
2004-07-27,0.00 ,62.27 ,2.60 
2004-07-28,0.20 ,44.88 ,4.40 
2004-07-29,0.40 ,35.24 ,4.62 
2004-07-30,0.00 ,29.17 ,4.84 
2004-07-31,0.00 ,26.13 ,5.03 
2004-08-01,4.80 ,22.88 ,4.68 
2004-08-02,1.20 ,50.56 ,4.58 
2004-08-03,1.70 ,39.32 ,3.83 
2004-08-04,3.20 ,24.55 ,4.67 
2004-08-05,22.70 ,48.31 ,3.36 
2004-08-06,0.10 ,56.43 ,3.99 
2004-08-07,0.00 ,31.71 ,4.38 
2004-08-08,11.20 ,35.79 ,2.61 
2004-08-09,0.10 ,39.23 ,4.19 
2004-08-10,0.00 ,21.90 ,4.96 
2004-08-11,0.00 ,19.80 ,5.26 
2004-08-12,0.00 ,20.83 ,5.15 
2004-08-13,0.50 ,5.84 ,3.40 
2004-08-14,18.70 ,34.49 ,2.18 
2004-08-15,0.20 ,31.89 ,4.49 
2004-08-16,30.10 ,37.54 ,2.50 
2004-08-17,51.50 ,261.30 ,1.95 
2004-08-18,70.20 ,637.71 ,1.89 
2004-08-19,42.20 ,1669.40 ,2.04 
2004-08-20,0.10 ,730.45 ,3.31 
2004-08-21,0.00 ,300.09 ,2.35 
2004-08-22,0.00 ,193.27 ,2.25 
2004-08-23,2.60 ,126.79 ,2.19 
2004-08-24,0.00 ,97.05 ,3.58 
2004-08-25,0.00 ,75.71 ,2.23 
2004-08-26,0.00 ,73.83 ,2.53 
2004-08-27,0.00 ,50.56 ,2.98 
2004-08-28,0.00 ,45.40 ,2.42 
2004-08-29,0.00 ,46.58 ,3.39 
2004-08-30,0.50 ,36.61 ,2.73 
2004-08-31,0.10 ,34.06 ,4.06 
2004-09-01,0.00 ,27.28 ,4.32 
2004-09-02,0.00 ,30.02 ,3.95 
2004-09-03,0.00 ,28.85 ,3.43 
2004-09-04,0.10 ,22.30 ,3.02 
2004-09-05,1.90 ,24.76 ,3.07 
2004-09-06,12.70 ,35.23 ,3.60 
2004-09-07,33.30 ,39.12 ,1.65 
2004-09-08,5.60 ,148.93 ,3.35 
2004-09-09,0.00 ,73.41 ,3.04 
2004-09-10,0.00 ,45.27 ,2.94 
2004-09-11,33.40 ,74.43 ,1.61 
2004-09-12,27.10 ,165.71 ,1.96 
2004-09-13,22.50 ,606.22 ,2.13 
2004-09-14,0.10 ,298.45 ,3.48 
2004-09-15,0.00 ,162.30 ,3.14 
2004-09-16,31.40 ,246.33 ,2.51 
2004-09-17,0.40 ,221.06 ,2.72 
2004-09-18,29.40 ,266.66 ,1.73 
2004-09-19,0.00 ,304.89 ,2.42 
2004-09-20,19.40 ,215.72 ,1.31 
2004-09-21,2.00 ,216.94 ,1.71 
2004-09-22,0.00 ,180.38 ,2.87 
2004-09-23,0.10 ,131.03 ,2.83 
2004-09-24,0.00 ,112.43 ,2.92 
2004-09-25,0.00 ,85.27 ,2.76 
2004-09-26,0.00 ,75.99 ,1.96 
2004-09-27,0.00 ,68.48 ,2.70 
2004-09-28,0.00 ,56.63 ,1.91 
2004-09-29,0.00 ,48.87 ,2.72 
2004-09-30,0.00 ,50.10 ,2.10 
2004-10-01,4.00 ,31.12 ,1.47 
2004-10-02,0.00 ,44.91 ,2.08 
2004-10-03,0.00 ,38.48 ,2.03 
2004-10-04,0.00 ,26.73 ,1.88 
2004-10-05,0.00 ,32.78 ,2.05 
2004-10-06,0.00 ,32.57 ,1.95 
2004-10-07,0.00 ,27.94 ,1.62 
2004-10-08,0.00 ,20.00 ,2.14 
2004-10-09,0.00 ,20.10 ,2.13 
2004-10-10,0.00 ,26.33 ,2.29 
2004-10-11,0.00 ,33.38 ,1.66 
2004-10-12,0.10 ,13.96 ,2.42 
2004-10-13,0.00 ,14.46 ,1.79 
2004-10-14,0.00 ,20.30 ,1.74 
2004-10-15,0.00 ,13.87 ,1.62 
2004-10-16,0.00 ,20.00 ,1.93 
2004-10-17,0.00 ,14.16 ,2.11 
2004-10-18,0.00 ,13.46 ,1.38 
2004-10-19,0.00 ,20.20 ,1.50 
2004-10-20,0.00 ,14.07 ,1.68 
2004-10-21,0.00 ,13.87 ,1.65 
2004-10-22,0.00 ,13.87 ,1.86 
2004-10-23,0.00 ,13.87 ,1.44 
2004-10-24,0.00 ,7.45 ,1.26 
2004-10-25,0.00 ,13.67 ,1.46 
2004-10-26,0.00 ,19.80 ,1.70 
2004-10-27,0.00 ,8.76 ,1.27 
2004-10-28,0.00 ,10.64 ,1.16 
2004-10-29,0.00 ,13.69 ,1.20 
2004-10-30,0.00 ,13.99 ,1.32 
2004-10-31,0.00 ,7.57 ,1.28 
2004-11-01,0.10 ,5.86 ,1.37 
2004-11-02,4.50 ,18.39 ,1.25 
2004-11-03,3.50 ,5.99 ,1.05 
2004-11-04,0.00 ,12.72 ,1.07 
2004-11-05,1.60 ,5.93 ,0.83 
2004-11-06,0.10 ,13.05 ,1.29 
2004-11-07,0.00 ,5.89 ,0.92 
2004-11-08,0.00 ,11.17 ,0.97 
2004-11-09,0.00 ,10.81 ,0.93 
2004-11-10,10.20 ,13.68 ,0.72 
2004-11-11,5.90 ,9.67 ,0.85 
2004-11-12,0.20 ,10.10 ,1.48 
2004-11-13,0.00 ,15.05 ,0.62 
2004-11-14,0.00 ,20.32 ,0.74 
2004-11-15,0.00 ,2.14 ,1.67 
2004-11-16,0.00 ,9.65 ,1.00 
2004-11-17,0.00 ,13.98 ,0.70 
2004-11-18,0.00 ,6.90 ,0.72 
2004-11-19,0.00 ,8.49 ,0.59 
2004-11-20,0.00 ,5.46 ,0.83 
2004-11-21,0.00 ,6.10 ,0.70 
2004-11-22,0.00 ,7.39 ,0.55 
2004-11-23,0.10 ,1.39 ,0.53 
2004-11-24,0.00 ,11.34 ,0.54 
2004-11-25,0.00 ,5.51 ,0.57 
2004-11-26,19.50 ,17.89 ,1.22 
2004-11-27,0.20 ,16.23 ,0.92 
2004-11-28,0.00 ,18.60 ,0.54 
2004-11-29,0.00 ,6.97 ,0.50 
2004-11-30,0.00 ,5.94 ,0.51 
2004-12-01,0.00 ,8.41 ,0.44 
2004-12-02,0.00 ,2.93 ,0.50 
2004-12-03,0.00 ,1.44 ,0.48 
2004-12-04,12.10 ,16.73 ,0.47 
2004-12-05,0.00 ,12.39 ,0.89 
2004-12-06,2.10 ,8.12 ,0.54 
2004-12-07,2.10 ,10.21 ,0.85 
2004-12-08,0.00 ,20.65 ,0.47 
2004-12-09,0.00 ,4.92 ,0.57 
2004-12-10,0.20 ,2.42 ,0.90 
2004-12-11,0.00 ,16.47 ,0.46 
2004-12-12,0.00 ,9.02 ,0.53 
2004-12-13,0.00 ,7.75 ,0.39 
2004-12-14,0.00 ,1.09 ,0.38 
2004-12-15,7.40 ,10.96 ,0.45 
2004-12-16,0.00 ,14.18 ,0.45 
2004-12-17,0.00 ,9.72 ,0.42 
2004-12-18,0.00 ,7.70 ,0.49 
2004-12-19,0.00 ,2.80 ,0.52 
2004-12-20,0.20 ,4.27 ,0.93 
2004-12-21,0.00 ,2.97 ,0.36 
2004-12-22,0.00 ,4.73 ,0.41 
2004-12-23,0.00 ,4.80 ,0.47 
2004-12-24,0.00 ,1.08 ,0.40 
2004-12-25,0.00 ,2.76 ,0.52 
2004-12-26,0.00 ,2.34 ,0.54 
2004-12-27,0.00 ,2.98 ,0.44 
2004-12-28,0.00 ,1.06 ,0.41 
2004-12-29,0.00 ,2.00 ,0.49 
2004-12-30,0.00 ,1.32 ,0.37 
2004-12-31,0.00 ,2.26 ,0.43 
2005-01-01,0.00 ,2.66 ,0.42 
2005-01-02,0.00 ,1.37 ,0.39 
2005-01-03,0.90 ,1.37 ,1.14 
2005-01-04,0.00 ,1.30 ,0.81 
2005-01-05,0.00 ,1.53 ,0.39 
2005-01-06,0.00 ,1.09 ,0.68 
2005-01-07,0.00 ,1.94 ,0.96 
2005-01-08,0.00 ,1.08 ,0.57 
2005-01-09,0.00 ,3.21 ,0.53 
2005-01-10,0.00 ,1.10 ,0.58 
2005-01-11,0.00 ,1.10 ,0.81 
2005-01-12,0.00 ,1.38 ,0.50 
2005-01-13,0.00 ,1.37 ,0.49 
2005-01-14,0.00 ,1.14 ,0.46 
2005-01-15,0.30 ,1.03 ,0.59 
2005-01-16,13.80 ,1.16 ,0.63 
2005-01-17,0.80 ,1.01 ,0.56 
2005-01-18,0.10 ,1.03 ,0.51 
2005-01-19,0.00 ,1.94 ,1.14 
2005-01-20,0.00 ,1.16 ,0.65 
2005-01-21,0.00 ,1.10 ,0.52 
2005-01-22,0.00 ,1.37 ,0.55 
2005-01-23,0.00 ,1.18 ,0.65 
2005-01-24,0.00 ,9.02 ,0.66 
2005-01-25,0.20 ,1.80 ,0.58 
2005-01-26,0.00 ,6.57 ,0.75 
2005-01-27,0.00 ,5.17 ,0.69 
2005-01-28,0.00 ,2.01 ,0.68 
2005-01-29,0.50 ,5.58 ,0.72 
2005-01-30,0.00 ,1.33 ,0.85 
2005-01-31,0.00 ,4.11 ,0.94 
2005-02-01,0.00 ,1.16 ,0.94 
2005-02-02,0.00 ,2.45 ,0.66 
2005-02-03,0.00 ,1.51 ,0.68 
2005-02-04,0.00 ,1.40 ,0.80 
2005-02-05,0.00 ,1.15 ,0.79 
2005-02-06,0.00 ,1.42 ,0.80 
2005-02-07,0.00 ,1.08 ,0.68 
2005-02-08,2.00 ,2.56 ,0.71 
2005-02-09,0.00 ,1.19 ,0.67 
2005-02-10,0.00 ,2.92 ,0.97 
2005-02-11,0.00 ,1.32 ,0.87 
2005-02-12,0.00 ,1.23 ,0.75 
2005-02-13,0.00 ,3.28 ,0.89 
2005-02-14,0.00 ,6.20 ,0.78 
2005-02-15,4.30 ,5.79 ,1.28 
2005-02-16,10.70 ,11.36 ,0.79 
2005-02-17,1.00 ,2.42 ,1.40 
2005-02-18,0.40 ,5.18 ,1.40 
2005-02-19,0.90 ,3.65 ,1.35 
2005-02-20,0.00 ,3.31 ,1.29 
2005-02-21,0.00 ,6.07 ,1.05 
2005-02-22,8.90 ,5.09 ,0.72 
2005-02-23,0.70 ,5.03 ,1.42 
2005-02-24,0.00 ,1.56 ,1.21 
2005-02-25,0.00 ,3.57 ,1.13 
2005-02-26,0.00 ,2.37 ,0.96 
2005-02-27,0.00 ,1.37 ,1.11 
2005-02-28,0.00 ,2.88 ,1.24 
2005-03-01,0.00 ,4.18 ,1.21 
2005-03-02,0.00 ,2.61 ,1.32 
2005-03-03,0.00 ,3.92 ,1.33 
2005-03-04,4.80 ,3.04 ,1.07 
2005-03-05,0.30 ,7.25 ,1.03 
2005-03-06,0.00 ,3.56 ,1.64 
2005-03-07,0.00 ,3.57 ,1.04 
2005-03-08,0.00 ,2.87 ,1.89 
2005-03-09,0.00 ,7.77 ,1.62 
